rainfall data copyright Foley Matthews 2016,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
40,20,2,1
40,20,2,1
0,22,2,1
0,22,2,1
1,7,3,1
28,18,3,1
42,23,3,1
48,23,3,1
2,0,4,1
1,16,4,1
13,17,4,1
13,17,4,1
14,17,4,1
15,17,4,1
16,17,4,1
19,17,4,1
24,17,4,1
49,19,4,1
50,22,4,1
52,22,4,1
1,23,4,1
2,23,4,1
19,23,4,1
30,23,4,1
43,0,5,1
51,0,5,1
7,2,5,1
48,4,5,1
56,4,5,1
3,5,5,1
5,5,5,1
9,5,5,1
16,5,5,1
18,5,5,1
18,5,5,1
24,5,5,1
28,5,5,1
31,5,5,1
32,5,5,1
34,5,5,1
38,5,5,1
43,5,5,1
44,5,5,1
49,5,5,1
2,6,5,1
4,6,5,1
10,6,5,1
12,6,5,1
14,6,5,1
35,6,5,1
47,6,5,1
48,6,5,1
5,7,5,1
23,7,5,1
24,7,5,1
27,7,5,1
29,7,5,1
30,7,5,1
37,7,5,1
51,7,5,1
57,7,5,1
6,8,5,1
10,8,5,1
19,8,5,1
28,8,5,1
49,8,5,1
47,13,5,1
53,14,5,1
54,14,5,1
27,20,5,1
14,21,5,1
21,23,5,1
59,10,9,1
59,10,9,1
34,11,9,1
34,11,9,1
16,17,9,1
16,17,9,1
9,18,9,1
9,18,9,1
32,11,10,1
32,11,10,1
37,12,10,1
37,12,10,1
10,7,12,1
10,7,12,1
38,7,12,1
38,7,12,1
6,17,13,1
6,17,13,1
31,21,15,1
31,21,15,1
9,23,15,1
9,23,15,1
29,6,16,1
27,7,16,1
39,7,16,1
48,8,16,1
5,18,16,1
5,18,16,1
9,22,16,1
9,22,16,1
35,4,21,1
35,4,21,1
17,10,23,1
17,10,23,1
5,13,23,1
5,13,23,1
32,14,23,1
56,20,23,1
59,20,23,1
30,1,24,1
10,19,24,1
10,19,24,1
21,19,24,1
21,19,24,1
36,18,25,1
15,22,25,1
30,9,26,1
30,9,26,1
14,14,26,1
14,14,26,1
19,14,26,1
36,17,26,1
25,8,28,1
28,8,28,1
39,8,28,1
43,8,28,1
49,8,28,1
57,8,28,1
8,9,28,1
44,18,28,1
41,15,29,1
47,20,29,1
37,8,30,1
45,10,30,1
47,10,30,1
55,10,30,1
12,11,30,1
45,15,30,1
40,19,30,1
40,19,30,1
45,21,30,1
42,4,31,1
