rainfall data copyright Foley Matthews 2015,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
20,1,3,9
25,1,3,9
30,1,3,9
36,1,3,9
42,1,3,9
46,1,3,9
52,1,3,9
25,2,3,9
22,5,3,9
15,6,3,9
42,12,3,9
53,17,6,9
53,17,6,9
43,11,9,9
43,11,9,9
42,12,12,9
42,12,12,9
18,20,12,9
18,20,12,9
20,17,13,9
20,17,13,9
16,20,13,9
16,20,13,9
42,17,16,9
43,17,16,9
44,17,16,9
44,17,16,9
44,17,16,9
44,17,16,9
44,17,16,9
45,17,16,9
45,17,16,9
45,17,16,9
45,17,16,9
46,17,16,9
46,17,16,9
47,17,16,9
47,17,16,9
47,17,16,9
47,17,16,9
48,17,16,9
48,17,16,9
48,17,16,9
48,17,16,9
48,17,16,9
49,17,16,9
49,17,16,9
49,17,16,9
49,17,16,9
49,17,16,9
50,17,16,9
50,17,16,9
51,17,16,9
51,17,16,9
52,17,16,9
52,17,16,9
54,17,16,9
55,17,16,9
58,17,16,9
58,17,16,9
1,18,16,9
2,18,16,9
3,18,16,9
7,18,16,9
18,18,16,9
39,18,16,9
50,18,16,9
10,22,22,9
10,22,22,9
3,15,26,9
6,15,26,9
7,15,26,9
8,15,26,9
9,15,26,9
9,15,26,9
10,15,26,9
11,15,26,9
16,15,26,9
18,15,26,9
28,15,26,9
33,15,26,9
31,13,27,9
33,13,27,9
36,13,27,9
11,14,27,9
5,16,27,9
43,20,27,9
29,9,28,9
17,7,29,9
17,7,29,9
38,7,29,9
38,7,29,9
18,14,29,9
30,14,29,9
6,17,29,9
23,5,30,9
21,18,30,9
30,18,30,9
36,18,30,9
42,18,30,9
49,18,30,9
