rainfall data copyright Foley Matthews 2014,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
43,3,6,10
36,22,6,10
36,22,6,10
37,22,6,10
37,22,6,10
20,10,8,10
20,10,8,10
52,11,8,10
52,11,8,10
11,22,9,10
11,22,9,10
57,23,9,10
57,23,9,10
33,0,10,10
33,0,10,10
44,22,11,10
44,22,11,10
59,17,13,10
2,18,13,10
5,18,13,10
9,18,13,10
40,20,13,10
47,20,13,10
15,21,13,10
30,21,13,10
38,21,13,10
41,21,13,10
47,21,13,10
52,21,13,10
59,21,13,10
8,22,13,10
38,22,13,10
16,2,14,10
47,2,14,10
48,2,14,10
49,2,14,10
49,2,14,10
49,2,14,10
50,2,14,10
51,2,14,10
53,2,14,10
54,2,14,10
54,2,14,10
1,3,14,10
39,3,14,10
40,3,14,10
41,3,14,10
44,3,14,10
41,5,14,10
16,10,22,10
16,10,22,10
42,19,22,10
42,19,22,10
35,7,24,10
35,7,24,10
8,16,27,10
28,16,27,10
28,16,27,10
29,16,27,10
14,19,27,10
