rainfall data copyright Foley Matthews 2020,,,
each row below represents a rain event of 0.2mm,,,
min,hour,day,month
21,1,1,5
21,1,1,5
59,10,1,5
59,10,1,5
17,12,1,5
17,12,1,5
43,12,1,5
43,12,1,5
16,13,1,5
16,13,1,5
29,14,1,5
29,14,1,5
53,23,1,5
53,23,1,5
46,8,2,5
46,8,2,5
15,23,2,5
15,23,2,5
42,12,3,5
42,12,3,5
26,20,3,5
26,20,3,5
12,1,7,5
12,1,7,5
31,18,7,5
31,18,7,5
39,2,8,5
39,2,8,5
8,13,8,5
8,13,8,5
13,1,9,5
13,1,9,5
15,12,9,5
15,12,9,5
32,21,9,5
32,21,9,5
10,23,9,5
33,6,10,5
5,22,10,5
5,22,10,5
52,11,11,5
52,11,11,5
7,0,12,5
7,0,12,5
15,0,13,5
15,0,13,5
29,16,13,5
29,16,13,5
8,1,14,5
8,1,14,5
12,13,14,5
14,13,14,5
16,13,14,5
17,13,14,5
23,13,14,5
37,13,14,5
38,13,14,5
39,13,14,5
40,13,14,5
41,13,14,5
42,13,14,5
43,13,14,5
52,13,14,5
0,14,14,5
21,18,14,5
21,18,14,5
17,0,15,5
17,0,15,5
8,6,15,5
10,23,15,5
10,23,15,5
27,23,16,5
27,23,16,5
5,18,17,5
5,18,17,5
43,20,17,5
43,20,17,5
10,13,18,5
10,13,18,5
52,23,18,5
52,23,18,5
16,19,19,5
11,2,20,5
37,12,20,5
37,12,20,5
48,16,20,5
33,21,20,5
6,0,21,5
6,0,21,5
9,13,21,5
19,13,21,5
31,13,21,5
38,13,21,5
47,13,21,5
56,13,21,5
13,14,21,5
32,14,21,5
43,14,21,5
55,14,21,5
57,14,21,5
3,15,21,5
16,15,21,5
31,15,21,5
44,15,21,5
10,16,21,5
16,16,21,5
36,17,21,5
7,1,22,5
7,1,22,5
47,17,22,5
47,17,22,5
56,0,23,5
31,1,25,5
31,1,25,5
17,20,25,5
17,20,25,5
58,0,26,5
58,0,26,5
35,15,26,5
35,15,26,5
25,18,26,5
25,18,26,5
45,23,26,5
45,23,26,5
58,11,27,5
58,11,27,5
57,13,27,5
57,13,27,5
19,17,27,5
19,17,27,5
13,20,27,5
13,20,27,5
28,1,29,5
28,1,29,5
53,13,29,5
53,13,29,5
56,10,30,5
56,10,30,5
1,11,30,5
1,11,30,5
